location,Year,Month,Tmax,Tmin,RH,Wind Speed,Rainfall
Pemagatshel,2014,2,15.875,4.410714286,60.67857143,0.5,24.8
Pemagatshel,2014,3,18.11290323,7.919354839,62.29032258,0.5903225806,67.2
Pemagatshel,2014,4,21.85,11.18333333,62.03333333,0.66,15.6
Pemagatshel,2014,5,22.33870968,14.91935484,79.22580645,0.5161290323,200.8
Pemagatshel,2014,6,23.5,17.16666667,85.2,0.3033333333,328.6
Pemagatshel,2014,7,24.82258065,18.14516129,82.25806452,0.2677419355,143.4
Pemagatshel,2014,8,23.91935484,17.72580645,85.5483871,0.2483870968,328.3
Pemagatshel,2014,9,24.34482759,16.29310345,82.27586207,0.275862069,322.3
Pemagatshel,2014,10,23.08064516,11.59677419,70.90322581,,4.2
Pemagatshel,2014,11,19.63333333,8,69.06666667,0.4,2
Pemagatshel,2014,12,17.47368421,6.078947368,72.10526316,0.5210526316,0.4
Pemagatshel,2015,1,16.5,5.64516129,70.58064516,0.5774193548,22.4
Pemagatshel,2015,2,17.94642857,6.875,72.78571429,0.6178571429,2.8
Pemagatshel,2015,3,22.66129032,10.93548387,71.74193548,0.6419354839,28.1
Pemagatshel,2015,4,20.58333333,12.68333333,81.53333333,0.5366666667,222
Pemagatshel,2015,5,23.29032258,16.16129032,84.12903226,0.4387096774,117.9
Pemagatshel,2015,6,23.21666667,18.28333333,87.8,0.3366666667,334.6
Pemagatshel,2015,7,24.14516129,18.5483871,88.19354839,0.2709677419,213.2
Pemagatshel,2015,8,23.9516129,18.16129032,90.29032258,0.1774193548,580.7
Pemagatshel,2015,9,24.3,18.01666667,88.6,0.2433333333,221.1
Pemagatshel,2015,10,23.5483871,13.46774194,83.80645161,0.5096774194,4.4
Pemagatshel,2015,11,20.23333333,9.85,80.7,0.54,1.4
Pemagatshel,2015,12,15.74193548,5.516129032,77,0.5,0
Pemagatshel,2016,1,14.48387097,5.338709677,79,0.5290322581,14.5
Pemagatshel,2016,2,17.94642857,8.053571429,77.75,0.55,2.6
Pemagatshel,2016,3,21.17741935,11.09677419,73.80645161,0.6225806452,59.1
Pemagatshel,2016,4,23.03333333,13.96666667,78.73333333,0.8233333333,147.5
Pemagatshel,2016,5,23.20967742,15.32258065,82.83870968,0.5451612903,155.5
Pemagatshel,2016,6,25.16666667,17.68333333,86.8,0.42,208.4
Pemagatshel,2016,7,22.91935484,18.5,90.25806452,0.3709677419,711.7
Pemagatshel,2016,8,26.33870968,18.62903226,85.64516129,0.4064516129,62.7
Pemagatshel,2016,9,24.21666667,18.2,89.06666667,0.36,195.9
Pemagatshel,2016,10,24.79032258,13.9516129,85.06451613,0.564516129,94.8
Pemagatshel,2016,11,21.36666667,10.03333333,83.63333333,0.62,0
Pemagatshel,2016,12,18.69354839,7.467741935,78.4516129,0.6,0
Pemagatshel,2017,1,17.29032258,5.112903226,76.35483871,0.6709677419,6.4
Pemagatshel,2017,2,18.57142857,7.642857143,76.67857143,0.65,35.8
Pemagatshel,2017,3,18.5,9.241935484,79.22580645,0.5738709677,46.2
Pemagatshel,2017,4,21.88333333,13.23333333,77.86666667,0.5523333333,142.4
Pemagatshel,2017,5,24.14516129,16.25806452,83.29032258,0.4548387097,85.9
Pemagatshel,2017,6,25.06896552,18.06896552,87.68965517,0.3103448276,283.4
Pemagatshel,2017,7,24.91935484,18.67741935,88.87096774,0.2290322581,230.7
Pemagatshel,2017,8,24.58064516,18.73548387,89.5483871,0.2032258065,391
Pemagatshel,2017,9,24.65,18.28333333,89.33333333,0.2233333333,337.2
Pemagatshel,2017,10,24.16129032,14.80645161,86.38709677,0.4806451613,52
Pemagatshel,2017,11,21.23333333,9.1,85.03333333,0.6526666667,1
Pemagatshel,2017,12,19.40322581,8.193548387,83.51612903,0.6296774194,0
Pemagatshel,2018,1,16.20967742,5.548387097,78.64516129,0.6032258065,0.2
Pemagatshel,2018,2,17.35714286,7.160714286,77.17857143,0.6178571429,1.2
Pemagatshel,2018,3,21,10.06451613,79.22580645,0.7419354839,37.4
Pemagatshel,2018,4,23.28333333,12.73333333,77.76666667,0.605,45.4
Pemagatshel,2018,5,23.64516129,15.20967742,83.29032258,0.4867741935,87.8
Pemagatshel,2018,6,25.35,18.58333333,87.43333333,0.4536666667,307.2
Pemagatshel,2018,7,25.67741935,18.90322581,89.03225806,0.3870967742,284.9
Pemagatshel,2018,8,26.56451613,18.90322581,88.06451613,0.3280645161,115.7
Pemagatshel,2018,9,23.81666667,17.78333333,88.8,0.3503333333,228.5
Pemagatshel,2018,10,23.09677419,11.83870968,82.41935484,0.565483871,7.6
Pemagatshel,2018,11,20.8,8.15,79.03333333,0.629,4.4
Pemagatshel,2018,12,17.12903226,5.596774194,81.41935484,0.6261290323,15.9
Pemagatshel,2019,1,18.23333333,4.05,73.9,0.722,0.7
Pemagatshel,2019,2,17.01785714,6.553571429,79.46428571,0.5896428571,64.4
Pemagatshel,2019,3,18.91935484,8.290322581,78.29032258,0.6248387097,73.4
Pemagatshel,2019,4,22.56666667,12.53333333,81.73333333,0.4996666667,166.9
Pemagatshel,2019,5,22.20967742,16.06451613,84.80645161,0.4029032258,305.7
Pemagatshel,2019,6,25.53333333,17.83333333,84.93333333,0.3816666667,302.4
Pemagatshel,2019,7,23.66129032,18.33870968,89.90322581,0.2783870968,774.5
Pemagatshel,2019,8,26.38709677,18.59677419,87.87096774,0.3122580645,159.2
Pemagatshel,2019,9,24.61666667,18.4,88.26666667,0.1686666667,109.7
Pemagatshel,2019,10,23.62903226,13.38709677,85.12903226,0.3151612903,20.4
Pemagatshel,2019,11,21.56666667,11.05,85.96666667,0.337,0.8
Pemagatshel,2019,12,17.12903226,4.951612903,80.16129032,0.415483871,0
Pemagatshel,2020,1,14.93548387,3.935483871,82.67741935,0.385483871,19.5
Pemagatshel,2020,2,17,5.448275862,79.51724138,0.3910344828,26.8
Pemagatshel,2020,3,21.24193548,9.129032258,78.83870968,0.4025806452,27.3
Pemagatshel,2020,4,21.75,12,82.36666667,0.368,145.7
Pemagatshel,2020,5,22.0483871,14.69354839,85.51612903,0.2206451613,494.9
Pemagatshel,2020,6,23.66666667,17.83333333,88.2,0.1993333333,414.6
Pemagatshel,2020,7,22.85483871,18.51612903,91,0.1735483871,714
Pemagatshel,2020,8,25.61290323,18.96774194,88.51612903,0.1670967742,172.5
Pemagatshel,2020,9,23.86666667,18.38333333,90.06666667,0.141,270
Pemagatshel,2020,10,25.5,15.11290323,87.32258065,0.2129032258,53.7
Pemagatshel,2020,11,21.63333333,9.2,79.93333333,0.4526666667,5.4
Pemagatshel,2020,12,17.27419355,6.677419355,83.5483871,0.4180645161,3.2
Pemagatshel,2021,1,15.28709677,6.241935484,80.29032258,0.3922580645,26.4
Pemagatshel,2021,2,18.32142857,6.857142857,73.28571429,0.5514285714,37
Pemagatshel,2021,3,21.17741935,10.16129032,81.58064516,0.3709677419,62.6
Pemagatshel,2021,4,25.26666667,12.15,72.43333333,0.594,18.2
Pemagatshel,2021,5,23.88709677,15.70967742,82.87096774,0.3912903226,232.4
Pemagatshel,2021,6,25.15,18.51666667,86.56666667,0.238,238.7
Pemagatshel,2021,7,25.37096774,19.14516129,87.67741935,0.1616129032,146.9
Pemagatshel,2021,8,24.66129032,19.12903226,90.61290323,0.1512903226,502.7
Pemagatshel,2021,9,27.93333333,18.05,86.03333333,0.154,38.6
Pemagatshel,2021,10,26.08064516,15.43548387,85.38709677,0.1612903226,186.4
Pemagatshel,2021,11,22.55172414,9.120689655,80.20689655,0.5031034483,0.6
Pemagatshel,2021,12,19.08333333,6.883333333,83.5,0.5216666667,6.6
Punakha,2000,1,16.6,3.5,71,0.75,4.5
Punakha,2000,2,18.1,8.3,88,1.11,6.4
Punakha,2000,3,21.1,12.7,88,1.62,9.4
Punakha,2000,4,23.4,14.5,89,1.57,24.8
Punakha,2000,5,26.1,15.5,86,1.47,83.1
Punakha,2000,6,27.1,19.6,92,1.23,67.6
Punakha,2000,7,26.1,19.2,85,1.09,66.9
Punakha,2000,8,25.6,19.1,85,1,87
Punakha,2000,9,21.7,19,85,0.5,58.4
Punakha,2000,10,20.8,18,81,0.67,20.2
Punakha,2000,11,16.3,10,88,0.54,15
Punakha,2000,12,15.5,5,84,0.6,0
Punakha,2001,1,18.2,5.8,84,0.82,0.2
Punakha,2001,2,19.3,7.6,85,1.16,5.4
Punakha,2001,3,23,9.1,86,1.29,0
Punakha,2001,4,26.3,11.2,81,1.29,33.8
Punakha,2001,5,27.3,16.9,87,1.34,116.1
Punakha,2001,6,28.1,18.9,92,1.1,84.1
Punakha,2001,7,28.8,20.8,88,0.99,122.2
Punakha,2001,8,28.4,18.5,85,0.89,280.2
Punakha,2001,9,27.5,17.8,89,0.75,169.2
Punakha,2001,10,25.3,15.2,87,0.63,70.3
Punakha,2001,11,20.9,12.5,84,0.53,5.1
Punakha,2001,12,19.5,8.4,82,0.65,3.3
Punakha,2002,1,16.4,5.8,81,0.89,15.4
Punakha,2002,2,19.7,9.4,84,1.12,0
Punakha,2002,3,19.7,11.9,85,1.18,3.2
Punakha,2002,4,22.1,14.4,88,1.53,46.5
Punakha,2002,5,27.1,16.3,79,1.32,56
Punakha,2002,6,27.9,17.2,81,1.19,73.8
Punakha,2002,7,27,17.1,86,1.2,94.6
Punakha,2002,8,27.9,17.3,80,0.92,291.4
Punakha,2002,9,25.3,16.6,81,0.8,158.1
Punakha,2002,10,25.2,14.7,78,0.69,42.1
Punakha,2002,11,18.1,11,83,0.69,2.8
Punakha,2002,12,15.9,5.6,73,0.75,14.5
Punakha,2003,1,17.1,5.5,74,0.7096774194,16.2
Punakha,2003,2,20.2,9.4,80,0.9214285714,27.2
Punakha,2003,3,21,10,76,1.156451613,0
Punakha,2003,4,21.6,14,89,1.426666667,69
Punakha,2003,5,24.1,16.4,89,1.004193548,105
Punakha,2003,6,26.2,19.1,79,1.173333333,241.7
Punakha,2003,7,29.6,20.8,83,1.003225806,173.2
Punakha,2003,8,32.8,21,77,0.9133333333,89.6
Punakha,2003,9,32.6,19.9,79,0.71,141.3
Punakha,2003,10,31.5,17.4,74,0.6133333333,102.3
Punakha,2003,11,28.1,12.8,69,0.45,18.1
Punakha,2003,12,22.1,9.4,72,0.5,17.8
Punakha,2004,1,21.2,7,56,0.72,10.7
Punakha,2004,2,23.9,8.8,85,1.007857143,2
Punakha,2004,3,27.6,13.7,81,0.98,19.3
